OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	SpatialEnrichment	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_1981	90.5953701574474	6.24375314559397	1.57231824315343	3.97104922796769	7.15567899434829e-05	0.000307320284406502	East-Enriched	Aug	687_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1986	89.6019766721735	6.35311323481541	1.57231895945134	4.04060079325909	5.33144450186265e-05	0.000252326605384156	East-Enriched	Apr	222_0	Clustered	both	Caudovirales	Myoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mixed
biochar_1987	3401.15820558899	-0.362423052629211	0.128604621711348	-2.81811841445844	0.00483059910121851	0.0154141447048591	West-Enriched	NS	9_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_199	856.399787131503	-14.4977108208151	1.55817582614025	-9.30428426471441	1.34897806087235e-20	4.15653865006293e-19	West-Enriched	NS	150_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1998	1168.60123273853	-2.57214793285983	0.86992538278016	-2.95674546780047	0.00310904651076409	0.0102411576601784	West-Enriched	NS	187_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2003	280.050136432768	-24.9960292407461	1.57231499493484	-15.8975964239164	6.58429093135754e-57	1.77057568863233e-54	West-Enriched	Aug	184_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2011	81.883906003238	6.34114869291338	1.57231937781206	4.03299023238988	5.50715695862672e-05	0.000259811328287366	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2020	61.9054375376252	-13.2644990879745	1.57231759838695	-8.43627210023127	3.27619571574551e-17	6.50401807192967e-16	West-Enriched	Apr	228_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2026	198.946525841551	5.53951640187808	1.20599212167848	4.59332718871187	4.36234284181777e-06	2.61740570509066e-05	East-Enriched	NS	528_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2027	137.519789354233	4.23737173892172	1.51862798138522	2.79026317891008	0.0052665212761929	0.0166613582192284	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2031	167.946275767931	9.64630545889271	1.55857056348128	6.18920033838339	6.04701901823961e-10	5.0386147199867e-09	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2034	657.191417183701	2.30031231370179	0.811977173798665	2.83297657610283	0.00461167651917235	0.0147953786808154	East-Enriched	NS	709_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2035	55.0170827315044	-19.1215896017614	1.57678051533622	-12.1269824276615	7.59985831280508e-34	5.35247164030415e-32	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2036	321.246573152187	4.43905310086132	1.1628831048463	3.81728230667522	0.000134929750374566	0.000534300136021374	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2039	679.31927069708	4.94972220938074	0.76083971224549	6.50560443903811	7.73816001665733e-11	7.75914485738047e-10	East-Enriched	NS	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2041	141.431939246335	5.69617538192443	1.54348683621318	3.69045932124665	0.000223849485347685	0.00085770307986846	East-Enriched	NS	449_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2043	466.969268005092	-13.5075162024914	1.57677953204358	-8.56652177935429	1.06657731681351e-17	2.37213210761982e-16	West-Enriched	Apr	355_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2046	289.604164520014	7.05106357471043	0.971610600667396	7.2570879422961	3.95512579227699e-13	4.99968465536553e-12	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2048	80.5716918821402	-12.4277577693057	1.57678085412532	-7.88172797557195	3.22884353496523e-15	5.09520492130695e-14	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2056	414.15400295059	7.55873232049057	1.12018287296541	6.74776637182526	1.50138437508648e-11	1.65096467713971e-10	East-Enriched	Aug	84_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2077	48.4823025992034	-19.1090905562344	1.57678074353618	-12.1190537331013	8.37201603358494e-34	5.75916823891727e-32	West-Enriched	Aug	269_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2079	105.893599879257	6.26707377887589	1.57231751887436	3.98588306982839	6.72296162320027e-05	0.000292743133322778	East-Enriched	Aug	200_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2080	110.086654542799	-9.75193600946556	1.57231918191615	-6.20226231520058	5.5657206027102e-10	4.69042778997629e-09	West-Enriched	Apr	536_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2084	264.475527956868	6.02436098231489	1.43243396051875	4.20568148226059	2.60296614766238e-05	0.000137985194709414	East-Enriched	NS	608_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2085	36.9203617061255	-11.8724434872551	1.57678274918307	-7.52953664251224	5.09206952673973e-14	6.87778157995256e-13	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_209	2714.29233654165	0.636917194137322	0.15203752506866	4.18921048504104	2.79926664883307e-05	0.00014759769602938	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2092	3001.71980031046	-0.326921657298563	0.116828016489126	-2.7983155678158	0.00513698971406928	0.0162864046883354	West-Enriched	Aug	285_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2094	190.626768827767	-22.1033284720514	1.56564646795113	-14.1177008504204	2.95474956667439e-45	4.60007853590676e-43	West-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2110	81.9408880395573	-13.3100100788533	1.57682829184474	-8.44100156478153	3.14629936105718e-17	6.28834696622105e-16	West-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2133	71.4494097949002	-14.457844480816	1.57231710885768	-9.19524719241903	3.74133383693986e-20	1.10668654896681e-18	West-Enriched	Apr	222_0	Clustered	both	Caudovirales	Myoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mixed
biochar_2134	434.038084797076	3.63623207526322	0.738005790839481	4.92710507207134	8.34568809026518e-07	5.41371609013254e-06	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2144	191.022092972732	-5.60808907589492	1.52068770174886	-3.68786376679799	0.000226144665116793	0.000865376351119628	West-Enriched	NS	785_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2145	112.293505826369	-9.92159598891214	1.57232003535866	-6.31016317657551	2.78741420208927e-10	2.5137717102988e-09	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2150	190.550036952989	6.67885336992509	1.50417673206004	4.44020521496704	8.98731350226658e-06	5.19227994916104e-05	East-Enriched	Apr	609_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2158	45.070762971311	-21.1870394354899	1.57678088926424	-13.4368951195092	3.67537067100734e-41	4.02657275734805e-39	West-Enriched	Aug	507_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2167	104.406670593651	4.76854135860977	1.55644167827469	3.06374560972672	0.00218584695111117	0.00735578530305668	East-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2178	109.090207326861	-9.32550545269565	1.57682782437124	-5.91409240030009	3.33710520206301e-09	2.54411267724288e-08	West-Enriched	Apr	427_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2182	196.322422185175	-9.61983802110088	1.56564566866361	-6.14432640388684	8.0303559737776e-10	6.56182126255087e-09	West-Enriched	Apr	596_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2184	114.624458241311	6.35351626401771	1.56624118478635	4.05653760463743	4.98055466627152e-05	0.000238389655385618	East-Enriched	Apr	437_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2200	816.5752753389	-6.354960470799	0.497402742688972	-12.7762875541134	2.22436004159154e-37	1.93519323618464e-35	West-Enriched	NS	77_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2201	65.347525892708	-13.0460624836333	1.57231740499048	-8.29734660586058	1.06462429023728e-16	2.00583353536425e-15	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2202	83.0722469966947	6.31113257745376	1.56624403510194	4.02946950539734	5.59028668544786e-05	0.000263313184961063	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2204	481.181848676942	5.66795260905764	1.41794992570384	3.99728686204783	6.40726373512561e-05	0.000284148217818614	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2208	195.995565599373	-9.51343584545753	1.56479203907771	-6.07968062712331	1.20422159339625e-09	9.60131394411346e-09	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2209	187.739883191399	-17.9812659134021	1.56564333409102	-11.4849056115591	1.57106955168935e-30	7.87665039643577e-29	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_221	345.550062277994	6.47074501944636	1.56623579059882	4.13139902579571	3.605620683393e-05	0.000181076841790772	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2210	86.0053422279556	10.0561080121332	1.57231634685627	6.39572820841024	1.59784001997966e-10	1.52958277640771e-09	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2221	152.097759304067	-13.7737388881975	1.56899536456304	-8.77869954194125	1.6537566949603e-18	4.11076664175845e-17	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2229	1031.85595577698	-29.6367432527122	1.56887593352473	-18.8904314352815	1.36723796867331e-79	1.01107247783391e-76	West-Enriched	Aug	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_2231	66.0256826756595	6.31274441581255	1.57232052367852	4.01492209809968	5.94654326332093e-05	0.000274413026098336	East-Enriched	Apr	714_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2232	69.8326713250886	-13.1044103745767	1.57231718373988	-8.33445726479111	7.7854487107838e-17	1.49541281081159e-15	West-Enriched	Apr	490_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2233	98.3452943894036	6.51506894075878	1.55859634238044	4.18008740531775	2.91397070771354e-05	0.000152828463713061	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2247	198.020253756673	-3.83727425032617	1.52600509316006	-2.51458810165563	0.0119171523119881	0.0352862227616225	West-Enriched	Aug	332_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2250	326.449015631269	-5.78681516799079	1.53705681445537	-3.76486744898967	0.000166637455404822	0.000650281785075808	West-Enriched	NS	67_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2252	70.3067999998347	6.32067413108799	1.57232016973582	4.01996632285777	5.82064613298331e-05	0.000269443994700542	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2253	161.998117924112	-22.5072690944026	1.56564304410842	-14.375734736662	7.3486018518505e-47	1.35857276736086e-44	West-Enriched	Aug	265_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2254	342.503983484828	-4.80123629954991	1.25831022434601	-3.81562209910937	0.000135840264751301	0.000537186501516509	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2255	232.190287810926	10.4125454586825	1.57231377496261	6.62243479926908	3.53329925949546e-11	3.68733818504854e-10	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2262	1127.87575821189	5.8262233652261	1.52050994056642	3.8317561824395	0.00012723179700613	0.000505170007441789	East-Enriched	NS	562_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2269	377.937713483242	4.4039371073693	0.925417813842794	4.75886355491901	1.94685979630932e-06	1.22267755360572e-05	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2271	122.850023419551	-9.94075120527366	1.57231965128164	-6.32234749287187	2.57619235123289e-10	2.3813678046709e-09	West-Enriched	Aug	384_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2279	299.170087276112	-2.66423375986675	1.0908962608113	-2.44224300290969	0.0145963179567364	0.0423293220745356	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2280	18565.4996743614	-0.386917259937795	0.129848227288705	-2.97976543859565	0.00288469180913909	0.00953398700718817	West-Enriched	Aug	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2281	85.4635804225663	-13.4908856757459	1.5768282189634	-8.55571045311124	1.17144999380383e-17	2.58593215050129e-16	West-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_229	2233.46123966806	-6.80274830330909	1.10500810189779	-6.15628816804667	7.44696679737616e-10	6.11892438517741e-09	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2299	71.633343396058	6.32249495906495	1.57232006468159	4.02112464318473	5.79209453427438e-05	0.000268964138655944	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_23	774.310658387697	6.90383454115759	1.40197585302748	4.92436052036789	8.46366719819975e-07	5.47823360443651e-06	East-Enriched	Apr	659_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_230	508.548500170331	6.51580400148875	1.5708151715074	4.14803989653093	3.3533397069259e-05	0.000171612090883855	East-Enriched	Apr	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2300	467.846430138286	5.58925428096178	0.737829185662348	7.57526862527716	3.58385296929895e-14	5.00048919018222e-13	East-Enriched	NS	648_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2316	462.572079023655	-4.97690191171241	1.51774697908467	-3.27913807788563	0.00104124675454886	0.00368421997602336	West-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2321	330.965567704297	-4.19155561197523	0.949820187664052	-4.4129990775241	1.01948431050011e-05	5.8329489177163e-05	West-Enriched	Apr	575_0	Clustered	both	Caudovirales	Myoviridae	Unassigned	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
biochar_2323	117.10589731528	-10.8383419780004	1.56565639779334	-6.92255465073698	4.43570581919829e-12	5.26940474425243e-11	West-Enriched	Apr	538_0	Clustered	both	Caudovirales	Siphoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga
biochar_2329	82.0378434300369	-12.5287008395236	1.57678082510126	-7.94574657433381	1.93024687613778e-15	3.10308166283454e-14	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2338	278.288250267443	4.27367620300215	1.05094024185031	4.06652636640671	4.77190885400687e-05	0.000229890983552969	East-Enriched	Apr	475_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2339	1403.95430520095	6.29404805923656	1.52246654817845	4.13411254701593	3.56328835811176e-05	0.000179867013025505	East-Enriched	NS	128_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2353	385.825679043993	3.78469592135483	0.920447866198431	4.11179824554987	3.92589303719415e-05	0.000194193839532112	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2360	4720.28148866529	-2.75663047962182	0.894207120111548	-3.0827650749168	0.00205086987664011	0.00693311210868736	West-Enriched	Aug	498_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2361	1155.40889667902	0.57574322824933	0.176915266260332	3.25434452559973	0.00113654352221985	0.00399275028352295	East-Enriched	NS	603_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2377	132.932865014287	6.56054373378345	1.55857878631468	4.20931158013265	2.56149950290486e-05	0.000136275459165334	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2381	1781.50593611326	-0.469235903090764	0.143894103301653	-3.2609807651887	0.00111027571615654	0.00390975662903695	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2406	117.32284651026	4.6497891536738	1.5235630977061	3.05191767946769	0.00227384451432414	0.0076432182651941	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2407	137.180101690536	-9.1187601111259	1.57682758901151	-5.78297854164407	7.33894277109449e-09	5.46815937453338e-08	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2415	285.728762498637	6.6146315793744	1.5585814619801	4.24400760610283	2.19562904644653e-05	0.000120049366347299	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2418	879.973044954561	-2.50722871780105	0.872361956486906	-2.87406930019957	0.00405220038442066	0.0130428821949035	West-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_242	1289.61873517054	-9.93546572941703	1.56899311454398	-6.33238325733807	2.4140293112121e-10	2.24550273665578e-09	West-Enriched	Aug	19_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2421	1719.712901646	-1.80192129834458	0.507072642527024	-3.55357624770409	0.000380031015157004	0.00140166052722496	West-Enriched	Aug	511_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2423	120.084547350812	4.13215385431693	1.51660172142857	2.72461371758474	0.00643767566666922	0.020087177871316	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2429	105.651125213044	6.56145622811967	1.55857795213428	4.20989929899532	2.5548453656524e-05	0.000136166353001798	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2431	411.658159081872	5.52296563915598	0.731390095135697	7.55132681709518	4.30846176549022e-14	5.90019902885188e-13	East-Enriched	NS	645_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2435	265.887286099453	-5.22035421095072	1.34522570949005	-3.8806530191351	0.000104176376843306	0.000422707438549383	West-Enriched	NS	77_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2441	90.8938722007997	6.24361386777766	1.57231822828627	3.97096068432841	7.15833928181474e-05	0.000307320284406502	East-Enriched	Aug	565_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2448	122.349858147806	-15.2686614265635	1.56725404270377	-9.7423015098577	1.98995497910843e-22	6.84451956767761e-21	West-Enriched	NS	716_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2449	1350.52188086936	1.02032524971778	0.411481651470208	2.4796372962736	0.0131516086901283	0.0385554593710601	East-Enriched	NS	196_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_245	526.95030803292	-29.9963419975412	1.57231429659285	-19.0778281813899	3.85966881788379e-81	1.14169003633002e-77	West-Enriched	Aug	19_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2455	89.3039921374437	4.7465671555972	1.55668745780919	3.04914588460634	0.00229493009830444	0.00770533851394384	East-Enriched	Aug	279_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2462	75.2223007208602	6.29725976963373	1.56624508848259	4.02060942820554	5.80477772295472e-05	0.00026913060351881	East-Enriched	Apr	519_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2473	182.454091110172	6.4088436337425	1.5662382647044	4.09187016954412	4.27908213779774e-05	0.00020921528865464	East-Enriched	Apr	788_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2479	84.8492058229141	6.23311706057614	1.57231857896335	3.96428379335548	7.36166329626513e-05	0.00031513458799352	East-Enriched	Aug	714_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2492	143.234674638039	-18.0861597756756	1.57231641571593	-11.5028753722197	1.27592776159097e-30	6.50723158411397e-29	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2493	81.1179302810093	6.22599038517417	1.57231881676495	3.95975060451426	7.50280751350184e-05	0.000319365543414698	East-Enriched	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2498	68.4393374339742	6.28294745990095	1.5662461729308	4.0114686749045	6.03421845507817e-05	0.000275876633541286	East-Enriched	Apr	155_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2505	72.9743611339484	-11.9246317040018	1.57678102316744	-7.56264283295823	3.94961031113904e-14	5.48495178420153e-13	West-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2507	110.807836407769	4.24129762854066	1.51805476900721	2.7939029046458	0.00520761119976794	0.0164926273328839	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2517	747.656295019005	2.11581561720098	0.790499833892978	2.67655415786897	0.0074383543051093	0.022919429202618	East-Enriched	NS	229_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2523	712.577790200203	0.596301503292129	0.177481338798182	3.35979831643144	0.00077999390858792	0.00278986938525159	East-Enriched	NS	644_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2525	144.988193237893	-5.53224353246548	1.53713249926872	-3.59906744219993	0.000319360365867281	0.00118975813883554	West-Enriched	NS	155_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2531	55.5427893661085	-13.8457757225786	1.57231801912817	-8.80596390433525	1.29732794088757e-18	3.33695308621341e-17	West-Enriched	Apr	354_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2533	143.424232231488	-16.6318062370426	1.56565044463593	-10.6229371275209	2.33108909688695e-26	9.44570075149533e-25	West-Enriched	Apr	582_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2548	79.9985476184379	6.22404234478862	1.5723188939239	3.95851145008874	7.54183261384465e-05	0.000320527886088398	East-Enriched	Aug	463_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2555	1906.04272054256	-0.642907696078511	0.145655975317343	-4.41387793860016	1.01535220727302e-05	5.82056556029766e-05	West-Enriched	Aug	718_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2559	138.062854059174	4.4121316856691	1.51962652052519	2.90343161696352	0.00369097566651886	0.0119845291125827	East-Enriched	NS	222_0	Clustered	both	Caudovirales	Myoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mixed
biochar_2560	299.138539221295	4.14763368218661	0.926347562464294	4.47740551197972	7.55556501519786e-06	4.40815805028704e-05	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2568	69.6421985250923	-12.7216511771461	1.57678110353424	-8.06811493911959	7.13918233106897e-16	1.18638771546641e-14	West-Enriched	Apr	584_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2574	248.904025072095	5.53587561984736	1.4396788609583	3.8452156032648	0.000120446487498495	0.000478871922070631	East-Enriched	NS	660_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2575	167.727413082558	-4.45755252561901	1.53135759959179	-2.91085016772518	0.00360446820657568	0.0117293915897149	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
