,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
165,VC_245_0,2,300.0,4299.072134985803,0.06523054894439617,0.04994013031829288,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Erwinia~phage~phiEa104,Erwinia~phage~phiEa21-4"
166,VC_246_0,4,91.67211672555601,124.71525733452187,0.423648177828084,6.0333521835033274e-05,3.3166247903554,5.5677643628300215,6,6,1.0,4.384529730396881,1,1,1,"biochar_1805,biochar_1845,biochar_3202,biochar_830"
167,VC_247_0,2,22.2552530401995,72.17707213709579,0.23567409780936335,0.2266273523768682,6.244997998398398,6.244997998398398,1,1,1.0,6.244997998398398,1,1,1,"biochar_1870,biochar_3906"
168,VC_248_0,3,98.55139628322318,155.79626671626937,0.38746727656554014,0.002439421806815532,5.385164807134504,7.280109889280518,3,3,1.0,6.047500090488895,1,1,1,"biochar_1049,biochar_1661,biochar_576"
169,VC_249_0,2,33.93481319205124,36.80297124649759,0.47972683144368217,0.10564977366685535,6.324555320336759,6.324555320336759,1,1,1.0,6.324555320336759,1,2,2,"Acinetobacter~phage~Bphi-B1251,Acinetobacter~phage~vB_AbaS_TRS1"
170,VC_24_0,4,1800.0,5263.2619637604475,0.25483976231311806,5.123836228315423e-05,4.795831523312719,7.3484692283495345,6,6,1.0,6.548708353695241,1,1,1,"Cronobacter~phage~CR3,Cronobacter~phage~CR8,Cronobacter~phage~CR9,Cronobacter~phage~PBES~02"
171,VC_24_2,5,3000.0,6113.829475962119,0.3291700824458644,7.289858516162334e-08,3.605551275463989,5.0990195135927845,10,10,1.0,4.4924221175703005,2,1,1,"Escherichia~phage~FFH2,Escherichia~phage~FV3,Escherichia~phage~JES2013,Escherichia~phage~V5,Escherichia~phage~slur16"
172,VC_24_3,2,300.0,5303.509395139763,0.053537877577256636,0.06023302044219011,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"Salmonella~phage~PVP-SE1,Salmonella~phage~SSE121"
173,VC_24_4,2,300.0,4973.52539111395,0.05688794075126842,0.06600607222511412,6.0,6.0,1,1,1.0,6.0,1,1,1,"Cronobacter~phage~vB_CsaM_GAP31,Escherichia~phage~4MG"
174,VC_250_0,3,129.34243473550583,88.31309192601546,0.5942529313149387,0.0027761252427238596,1.7320508075688772,2.8284271247461903,3,3,1.0,2.2655153032716187,1,1,1,"biochar_2136,biochar_2939,biochar_4084"
175,VC_251_0,5,1111.6765227869391,713.2687178463495,0.6091560985145875,2.578466342062093e-07,2.23606797749979,5.385164807134504,10,10,1.0,4.118863699964527,1,1,1,"Xanthomonas~virus~CP1,Xanthomonas~virus~OP1,Xanthomonas~virus~Xop411,Xanthomonas~virus~Xp10,Xanthomonas~virus~phil7"
176,VC_252_0,4,955.4218242401407,293.50008112256756,0.764997250939137,5.368235390943683e-05,4.69041575982343,6.324555320336759,6,6,1.0,5.57461415552962,1,1,1,"Burkholderia~virus~Bcep22,Burkholderia~virus~Bcepil02,Burkholderia~virus~Bcepmigl,Burkholderia~virus~DC1"
177,VC_253_0,2,20.02801794820929,20.908589263346318,0.48924469594431286,0.12078329348448641,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"biochar_5957,biochar_717"
178,VC_254_0,2,74.09687753997827,121.09133767472177,0.379617578133364,0.06832050240374155,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"biochar_59,biochar_678"
179,VC_255_0,2,52.667401496872166,137.06475905335353,0.27758816082701016,0.06034540026372278,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"biochar_138,biochar_2871"
180,VC_256_0,2,300.0,1912.8411893689254,0.13557231374817108,0.05058377765848521,3.4641016151377544,3.4641016151377544,1,1,1.0,3.4641016151377544,1,1,1,"Ralstonia~phage~RSF1,Ralstonia~phage~RSL2"
181,VC_256_1,3,852.7352396323517,2523.760453235174,0.2525503709167054,0.0020504326947594007,7.615773105863909,8.94427190999916,3,3,1.0,8.1020039027593,2,1,1,"Pseudomonas~phage~201phi2-1,Pseudomonas~phage~PhiPA3,Pseudomonas~phage~phiKZ"
182,VC_256_2,2,103.92510195974377,2423.464330524699,0.04111954438995363,0.050593893362464025,8.94427190999916,8.94427190999916,1,1,1.0,8.94427190999916,2,2,1,"Erwinia~phage~Ea35-70,Erwinia~phage~PhiEaH1"
183,VC_257_0,3,900.0,7434.897074534326,0.1079797377162313,0.0024471119715576,3.3166247903554,3.605551275463989,3,3,1.0,3.4620925603190478,1,2,2,"Cronobacter~phage~CR5,Erwinia~phage~vB_EamM_EarlPhillipIV,Erwinia~phage~vB_EamM_Phobos"
